key,0,1,2,3,4,5,6,7
7178,"Nichts-Funke",8,"Nichts-Funken",1,0,1,0,0
7179,"Magmagrube",3,"Magmagruben",1,0,1,1,0
7180,"Schlacke",3,"Schlacken",1,0,1,1,0
7181,"Sichelwind",4,"Sichelwinde",2,0,1,0,0
7182,"Nordwind",4,"Nordwinde",2,0,1,0,0
7183,"Ostwind",4,"Ostwinde",2,0,1,0,0
7184,"Anemos-Elementar",4,"Anemos-Elementare",2,0,1,0,0
7185,"Dämmer-Dullahan",3,"Dämmer-Dullahan",1,0,1,0,0
7186,"Ferroman-Tamai",3,"Ferroman-Tamai",1,0,1,1,0
7187,"Spangenkrabbe",3,"Spangenkrabben",1,0,1,1,0
7188,"Entfroster",4,"Entfroster",2,0,1,0,0
7189,"Vespula",3,"Vespula",1,0,1,1,0
7190,"Luchs",2,"Luchse",2,0,1,0,0
7191,"Anemos-Gremlin",4,"Anemos-Gremlins",1,0,1,0,0
7192,"Schattenschwinge",3,"Schattenschwingen",1,0,1,1,0
7193,"Albtraum-Dhalmel",4,"Albtraum-Dhalmele",2,0,1,2,0
7194,"Felsenflosse",3,"Felsenflossen",1,0,1,1,0
7195,"Anemos-Pegasus",3,"Anemos-Pegasus",1,0,1,0,0
7196,"Val-Ameisenlöwe",8,"Val-Ameisenlöwen",1,0,1,0,0
7197,"mächtig[a] Kraklaw",4,"mächtig[a] Kraklaws",1,0,1,0,0
7198,"Insel-Arioch",3,"Insel-Ariochs",1,0,1,0,0
7199,"Insel-Bitoso",3,"Insel-Bitosos",1,0,1,0,0
7200,"Otengu",3,"Otengu",1,0,0,0,1
7201,"Tengu-Glut",3,"Tengu-Gluten",1,0,1,1,0
7202,"Daidarabotchi",3,"Daidarabotchi",1,0,0,0,1
7203,"Qitian Dasheng",3,"Qitian Dasheng",1,0,0,0,1
7204,"Schatten[p] des Weisen",4,"Schatten[p] des Weisen",1,0,1,0,0
7205,"Diener[p] des Weisen",4,"Diener[p] des Weisen",2,0,1,0,0
7206,"Sai Taisui",3,"Sai Taisui",1,0,1,0,0
7207,"geomantisch[a] Kiyofusa",3,"geomantisch[a] Kiyofusa",1,0,1,0,0
7208,"geomantisch[a] Apa",3,"geomantisch[a] Apas",1,0,1,1,0
7209,"Sturzbach",4,"Sturzbäche",2,0,1,0,0
7210,"geomantisch[a] Dhara",3,"geomantisch[a] Dharas",1,0,1,0,0
7211,"geomantisch[a] Anila",3,"geomantisch[a] Anilas",1,0,1,0,0
7212,"Fluss-Unkiu",3,"Fluss-Unkiu",1,0,1,0,0
7213,"Jinmenju",3,"Jinmenju",1,0,1,0,0
7214,"Fluss-Hikagiri",3,"Fluss-Hikagiri",1,0,1,0,0
7215,"Fluss-Rochen",4,"Fluss-Rochen",1,0,1,0,0
7216,"Fluss-Skorpion",4,"Fluss-Skorpione",2,0,1,0,0
7217,"Drachen-Hornrabe",8,"Drachen-Hornraben",1,0,1,0,0
7218,"Drachen-Bibao",3,"Drachen-Bibao",1,0,1,0,0
7219,"weiß[a] Pavian",4,"weiß[a] Paviane",2,0,1,0,0
7220,"Drachen-Wiesel",4,"Drachen-Wiesel",2,0,1,2,0
7221,"Rathalos",3,"Rathalos",1,0,1,0,0
7222,"Dämmer-Skelett",4,"Dämmer-Skelette",2,0,1,2,0
7223,"Dämonid Belias",3,"NONE",1,0,0,0,1
7224,"Diener[p] von Belias",4,"Diener[p] von Belias",2,0,1,0,0
7225,"Tsukuyomi",3,"Tsukuyomi",1,0,0,1,1
7226,"Yotsuyu",3,"Yotsuyu",1,0,0,1,1
7227,"Yotsuyus Ziehvater",3,"Yotsuyus Ziehväter",2,0,0,0,1
7228,"Yotsuyus Ziehmutter",3,"Yotsuyus Ziehmütter",2,0,0,1,1
7229,"tanzend[a] Fächer",4,"tanzend[a] Fächer",2,0,1,0,0
7230,"Schwade[p] der Nacht",3,"Schwaden[p] der Nacht",1,0,1,1,0
7231,"Mondlichtkugel",3,"Mondlichtkugeln",1,0,1,1,0
7232,"Mondfragment",4,"Mondfragmente",2,0,1,2,0
7233,"Domaner",4,"Domaner",2,0,1,0,0
7234,"garleisch[a] Soldat",6,"garleisch[a] Soldaten",1,0,1,0,0
7235,"Windseele",3,"Windseelen",1,0,1,1,0
7236,"Zyklon",4,"Zyklone",2,0,1,0,0
7237,"Automat[p] Nr. 7",6,"Automaten[p] Nr. 7",1,0,1,0,0
7238,"los[a] Zahnrad",4,"los[a] Zahnräder",2,0,1,2,0
7239,"Rakete",3,"Raketen",1,0,1,1,0
7240,"Soroban",3,"Soroban",1,0,0,0,1
7241,"Fontäne",3,"Fontänen",1,0,1,1,0
7242,"Tataru",3,"Tataru",1,0,0,1,1
7243,"Malachit-Karfunkel",4,"Malachit-Karfunkel",2,0,1,2,0
7244,"verbessert[a] Automat[p] Nr. 7",6,"verbessert[a] Automaten[p] Nr. 7",1,0,1,0,0
7245,"Dunkelfürst Famfrit",3,"NONE",1,0,0,0,1
7246,"dunkl[a] Wasserkrug",4,"dunkl[a] Wasserkrüge",2,0,1,0,0
7247,"dunkl[a] Regen",4,"dunkl[a] Regen",1,0,1,0,0
7248,"Glückshase",8,"Glückshasen",1,0,1,0,0
7249,"Zaubersphäre",3,"Zaubersphären",1,0,1,1,0
7250,"verwegen[a] Haudegen",4,"verwegen[a] Haudegen",1,0,1,0,0
7251,"kampferprobt[a] Magier",4,"kampferprobt[a] Magier",2,0,1,0,0
7252,"schneidig[a] Lanzenträger",4,"schneidig[a] Lanzenträger",2,0,1,0,0
7253,"verletzt[a] Soldat",6,"verletzt[a] Soldaten",1,0,1,0,0
7254,"Steuermann[p]",2,"Steuermänner[p]",2,0,1,0,0
7255,"Maxima[p] [t] Reformator",3,"Maxima[p] [t] Reformator",1,0,0,0,1
7256,"feindlich[a] Befehlshaber",4,"feindlich[a] Befehlshaber",2,0,1,0,0
7257,"feindlich[a] Himmelspanzer",4,"feindlich[a] Himmelspanzer",2,0,1,0,0
7258,"Bune",3,"Bunes",1,0,1,0,0
7259,"Barmu",3,"Barmus",1,0,1,0,0
7260,"Eisengolem",4,"Eisengolems",1,0,1,0,0
7261,"altertümlich[a] Apparatur",3,"altertümlich[a] Apparaturen",1,0,1,1,0
7262,"Himmelssäulen-Nackt-Yumemi",3,"Himmelssäulen-Nackt-Yumemi",1,0,1,0,0
7263,"Himmelssäulen-Mutsu",3,"Himmelssäulen-Mutsu",1,0,1,0,0
7264,"Himmelssäulen-Igelbomber",4,"Himmelssäulen-Igelbomber",2,0,1,0,0
7265,"Himmelssäulen-Onryo",3,"Himmelssäulen-Onryo",1,0,1,0,0
7266,"Himmelssäulen-Korallenschale",3,"Himmelssäulen-Korallenschalen",1,0,1,1,0
7267,"Himmelssäulen-Gyuki",3,"Himmelssäulen-Gyuki",1,0,1,0,0
7268,"Himmelssäulen-Uwabami",3,"Himmelssäulen-Uwabami",1,0,1,0,0
7269,"Himmelssäulen-Blobkrake",3,"Himmelssäulen-Blobkraken",1,0,1,1,0
7270,"Himmelssäulen-Ango",3,"Himmelssäulen-Ango",1,0,1,0,0
7271,"Himmelssäulen-Matamata",3,"Himmelssäulen-Matamata",1,0,1,0,0
7272,"Himmelssäulen-Hai",4,"Himmelssäulen-Haie",2,0,1,0,0
7273,"Himmelssäulen-Amikiri",3,"Himmelssäulen-Amikiri",1,0,1,0,0
7274,"Himmelssäulen-Yumemi",3,"Himmelssäulen-Yumemi",1,0,1,0,0
7275,"Himmelssäulen-Korpokkur",3,"Himmelssäulen-Korpokkur",1,0,1,0,0
7276,"Himmelssäulen-Shizuku",3,"Himmelssäulen-Shizuku",1,0,1,0,0
7277,"Himmelssäulen-Shiomushi",3,"Himmelssäulen-Shiomushi",1,0,1,0,0
7278,"Himmelssäulen-Hikagiri",3,"Himmelssäulen-Hikagiri",1,0,1,0,0
7279,"Himmelssäulen-Unkiu",3,"Himmelssäulen-Unkiu",1,0,1,0,0
7280,"Himmelssäulen-Apa",3,"Himmelssäulen-Apas",1,0,1,1,0
7281,"Himmelssäulen-Otokage",3,"Himmelssäulen-Otokage",1,0,1,0,0
7282,"Himmelssäulen-Tatsunoko",3,"Himmelssäulen-Tatsunoko",1,0,1,0,0
7283,"Himmelssäulen-Shioname",3,"Himmelssäulen-Shioname",1,0,1,0,0
7284,"Himmelssäulen-Amagoi",3,"Himmelssäulen-Amagoi",1,0,1,0,0
7285,"Himmelssäulen-Namazuo",3,"Himmelssäulen-Namazuo",1,0,1,0,0
7286,"Himmelssäulen-Hand",3,"Himmelssäulen-Hände",2,0,1,1,0
7287,"Himmelssäulen-Aomino",3,"Himmelssäulen-Aomino",1,0,1,0,0
7288,"Himmelssäulen-Onibi",3,"Himmelssäulen-Onibi",1,0,1,0,0
7289,"Himmelssäulen-Halgai",3,"Himmelssäulen-Halgai",1,0,1,0,0
7290,"Himmelssäulen-Dhruva",3,"Himmelssäulen-Dhruva",1,0,1,1,0
7291,"Himmelssäulen-Sai-Taisui",3,"Himmelssäulen-Sai-Taisui",1,0,1,0,0
7292,"Himmelssäulen-Hatamoto",3,"Himmelssäulen-Hatamoto",1,0,1,0,0
7293,"Himmelssäulen-Tenaga",3,"Himmelssäulen-Tenaga",1,0,1,0,0
7294,"Himmelssäulen-Keugegen",3,"Himmelssäulen-Keugegen",1,0,1,0,0
7295,"Himmelssäulen-Yuki",3,"Himmelssäulen-Yuki",1,0,1,0,0
7296,"Himmelssäulen-Tengu",3,"Himmelssäulen-Tengu",1,0,1,0,0
7297,"Himmelssäulen-Koja",3,"Himmelssäulen-Koja",1,0,1,0,0
7298,"Himmelssäulen-Katasharin",3,"Himmelssäulen-Katasharin",1,0,1,0,0
7299,"Himmelssäulen-Menreiki",3,"Himmelssäulen-Menreiki",1,0,1,0,0
7300,"Himmelssäulen-Wanyudo",3,"Himmelssäulen-Wanyudo",1,0,1,0,0
7301,"Himmelssäulen-Gedan",4,"Himmelssäulen-Gedane",2,0,1,0,0
7302,"Himmelssäulen-Hornrabe",8,"Himmelssäulen-Hornraben",1,0,1,0,0
7303,"Himmelssäulen-Hannya",3,"Himmelssäulen-Hannya",1,0,1,0,0
7304,"Himmelssäulen-Harakiri",3,"Himmelssäulen-Harakiri",1,0,1,0,0
7305,"Himmelssäulen-Onmitsu",3,"Himmelssäulen-Onmitsu",1,0,1,0,0
7306,"Himmelssäulen-Moko",3,"Himmelssäulen-Moko",1,0,1,0,0
7307,"Himmelssäulen-Mokin",3,"Himmelssäulen-Mokin",1,0,1,0,0
7308,"Himmelssäulen-Kiyofusa",3,"Himmelssäulen-Kiyofusa",1,0,1,0,0
7309,"Himmelssäulen-Ashigaru",3,"Himmelssäulen-Ashigaru",1,0,1,0,0
7310,"Himmelssäulen-Shishi",3,"Himmelssäulen-Shishi",1,0,1,0,0
7311,"Himmelssäulen-Onmitsu",3,"Himmelssäulen-Onmitsu",1,0,1,0,0
7312,"Himmelssäulen-Vanara",3,"Himmelssäulen-Vanaras",1,0,1,2,0
7313,"Himmelssäulen-Dogu",3,"Himmelssäulen-Dogu",1,0,1,0,0
7314,"Himmelssäulen-Saikoro",3,"Himmelssäulen-Saikoro",1,0,1,0,0
7315,"Himmelssäulen-Ganseki",3,"Himmelssäulen-Ganseki",1,0,1,0,0
7316,"Himmelssäulen-Dhara",3,"Himmelssäulen-Dharas",1,0,1,0,0
7317,"Himmelssäulen-Sekizo",3,"Himmelssäulen-Sekizo",1,0,1,0,0
7318,"Himmelssäulen-Sekiban",3,"Himmelssäulen-Sekiban",1,0,1,0,0
7319,"Himmelssäulen-Saikoro",3,"Himmelssäulen-Saikoro",1,0,1,0,0
7320,"Himmelssäulen-Iseki",3,"Himmelssäulen-Iseki",1,0,1,0,0
7321,"Himmelssäulen-Aka-Ishi",3,"Himmelssäulen-Aka-Ishi",1,0,1,0,0
7322,"Himmelssäulen-Monoiwa",3,"Himmelssäulen-Monoiwa",1,0,1,0,0
7323,"Himmelssäulen-Iseki",3,"Himmelssäulen-Iseki",1,0,1,0,0
7324,"Himmelssäulen-Kuro-Usagi",3,"Himmelssäulen-Kuro-Usagi",1,0,1,0,0
7325,"Himmelssäulen-Sekizo",3,"Himmelssäulen-Sekizo",1,0,1,0,0
7326,"Himmelssäulen-Mizumimizu",3,"Himmelssäulen-Mizumimizu",1,0,1,0,0
7327,"Himmelssäulen-Kamanari",3,"Himmelssäulen-Kamanari",1,0,1,0,0
7328,"Himmelssäulen-Kamakiri",3,"Himmelssäulen-Kamakiri",1,0,1,0,0
7329,"Himmelssäulen-Tokagekiba",3,"Himmelssäulen-Tokagekiba",1,0,1,0,0
7330,"Himmelssäulen-Kongorei",3,"Himmelssäulen-Kongorei",1,0,1,0,0
7331,"Himmelssäulen-Tesso",3,"Himmelssäulen-Tesso",1,0,1,0,0
7332,"Himmelssäulen-Maruishi",3,"Himmelssäulen-Maruishi",1,0,1,0,0
7333,"Himmelssäulen-Karakuri",3,"Himmelssäulen-Karakuri",1,0,1,0,0
7334,"Himmelssäulen-Shabti",4,"Himmelssäulen-Shabtis",2,0,1,0,0
7335,"Himmelssäulen-Gowan",3,"Himmelssäulen-Gowan",1,0,1,0,0
7336,"Himmelssäulen-Rachimonai",3,"Himmelssäulen-Rachimonai",1,0,1,0,0
7337,"Himmelssäulen-Naga",3,"Himmelssäulen-Naga",1,0,1,1,0
7338,"Himmelssäulen-Tetsu-Kyojin",3,"Himmelssäulen-Tetsu-Kyojin",1,0,1,0,0
7339,"Himmelssäulen-Dokyu",3,"Himmelssäulen-Dokyu",1,0,1,0,0
7340,"Himmelssäulen-Wakakusa",3,"Himmelssäulen-Wakakusa",1,0,1,0,0
7341,"Himmelssäulen-Mannenso",3,"Himmelssäulen-Mannenso",1,0,1,0,0
7342,"Himmelssäulen-Iwamushi",3,"Himmelssäulen-Iwamushi",1,0,1,0,0
7343,"Himmelssäulen-Qualle",3,"Himmelssäulen-Quallen",1,0,1,1,0
7344,"Himmelssäulen-Doguzeri",3,"Himmelssäulen-Doguzeri",1,0,1,0,0
7345,"Himmelssäulen-Kosodegai",3,"Himmelssäulen-Kosodegai",1,0,1,0,0
7346,"Himmelssäulen-Shitaibana",3,"Himmelssäulen-Shitaibana",1,0,1,0,0
7347,"Himmelssäulen-Hashiri-Dokoro",3,"Himmelssäulen-Hashiri-Dokoro",1,0,1,0,0
7348,"Himmelssäulen-Penghou",3,"Himmelssäulen-Penghou",1,0,1,0,0
7349,"Himmelssäulen-Jubokko",3,"Himmelssäulen-Jubokko",1,0,1,0,0
7350,"Himmelssäulen-Morbol",4,"Himmelssäulen-Morbol",1,0,1,0,0
7351,"Himmelssäulen-Chizakura",3,"Himmelssäulen-Chizakura",1,0,1,0,0
7352,"Himmelssäulen-Shikubi",3,"Himmelssäulen-Shikubi",1,0,1,0,0
7353,"Himmelssäulen-Ichijama",3,"Himmelssäulen-Ichijama",1,0,1,0,0
7354,"Himmelssäulen-Noyagi",3,"Himmelssäulen-Noyagi",1,0,1,0,0
7355,"Himmelssäulen-Okami",3,"Himmelssäulen-Okami",1,0,1,0,0
7356,"Himmelssäulen-Yuki-Tokage",3,"Himmelssäulen-Yuki-Tokage",1,0,1,0,0
7357,"Himmelssäulen-Mammut",4,"Himmelssäulen-Mammuts",1,0,1,2,0
7358,"Himmelssäulen-Tofu",3,"Himmelssäulen-Tofu",1,0,1,0,0
7359,"Himmelssäulen-Jujishi",3,"Himmelssäulen-Jujishi",1,0,1,0,0
7360,"Himmelssäulen-Yuki-Otoko",3,"Himmelssäulen-Yuki-Otoko",1,0,1,0,0
7361,"Himmelssäulen-Yak",3,"Himmelssäulen-Yaks",1,0,1,2,0
7362,"Himmelssäulen-Hyoga",3,"Himmelssäulen-Hyoga",1,0,1,0,0
7363,"Himmelssäulen-Hyozan",3,"Himmelssäulen-Hyozan",1,0,1,0,0
7364,"Himmelssäulen-Shiro-Jishi",3,"Himmelssäulen-Shiro-Jishi",1,0,1,0,0
7365,"Himmelssäulen-Mukai-Inu",3,"Himmelssäulen-Mukai-Inu",1,0,1,0,0
7366,"Himmelssäulen-Rowan",3,"Himmelssäulen-Rowan",1,0,1,0,0
7367,"Himmelssäulen-Matanga",3,"Himmelssäulen-Matanga",1,0,1,0,0
7368,"Himmelssäulen-Gozu",3,"Himmelssäulen-Gozu",1,0,1,0,0
7369,"Himmelssäulen-Ryukotsu",3,"Himmelssäulen-Ryukotsu",1,0,1,0,0
7370,"Himmelssäulen-Ryujin",3,"Himmelssäulen-Ryujin",1,0,1,0,0
7371,"Himmelssäulen-Hitotsume",3,"Himmelssäulen-Hitotsume",1,0,1,0,0
7372,"Himmelssäulen-Enko",3,"Himmelssäulen-Enko",1,0,1,0,0
7373,"Himmelssäulen-Araragi",3,"Himmelssäulen-Araragi",1,0,1,0,0
7374,"Himmelssäulen-Koki",3,"Himmelssäulen-Koki",1,0,1,0,0
7375,"Himmelssäulen-Garula",3,"Himmelssäulen-Garulas",1,0,1,1,0
7376,"Himmelssäulen-Shinzei",3,"Himmelssäulen-Shinzei",1,0,1,0,0
7377,"Himmelssäulen-Rakshasa",3,"Himmelssäulen-Rakshasa",1,0,1,0,0
7378,"Himmelssäulen-Nuppeppo",3,"Himmelssäulen-Nuppeppo",1,0,1,0,0
7379,"Himmelssäulen-Nuppeppo",3,"Himmelssäulen-Nuppeppo",1,0,1,0,0
7380,"Himmelssäulen-Nuppeppo",3,"Himmelssäulen-Nuppeppo",1,0,1,0,0
7381,"Himmelssäulen-Mifune",3,"Himmelssäulen-Mifune",1,0,1,0,0
7382,"Himmelssäulen-Jaki",3,"Himmelssäulen-Jaki",1,0,1,0,0
7383,"Himmelssäulen-Tokage-Musha",3,"Himmelssäulen-Tokage-Musha",1,0,1,0,0
7384,"Himmelssäulen-Kyozo",3,"Himmelssäulen-Kyozo",1,0,1,0,0
7385,"Himmelssäulen-Kuro-Kishi",3,"Himmelssäulen-Kuro-Kishi",1,0,1,0,0
7386,"Himmelssäulen-Shabti",4,"Himmelssäulen-Shabtis",1,0,1,0,0
7387,"Himmelssäulen-Zenki",3,"Himmelssäulen-Zenki",1,0,1,0,0
7388,"Himmelssäulen-Gozu",3,"Himmelssäulen-Gozu",1,0,1,0,0
7389,"Himmelssäulen-Kubinashi",3,"Himmelssäulen-Kubinashi",1,0,1,0,0
7390,"Himmelssäulen-Tenma",3,"Himmelssäulen-Tenma",1,0,1,0,0
7391,"Himmelssäulen-Dodo",4,"Himmelssäulen-Dodos",1,0,1,0,0
7392,"zuckend[a] Schnapptruhe",3,"zuckend[a] Schnapptruhen",1,0,1,1,0
7393,"zuckend[a] Schnapptruhe",3,"zuckend[a] Schnapptruhen",1,0,1,1,0
7394,"zuckend[a] Schnapptruhe",3,"zuckend[a] Schnapptruhen",1,0,1,1,0
7395,"Falle",3,"Fallen",1,0,1,1,0
7396,"Komainu",3,"NONE",1,0,0,0,1
7397,"Inugami",3,"NONE",1,0,0,0,1
7398,"Senri",3,"NONE",1,0,0,0,1
7399,"Montblanc",3,"NONE",1,0,0,0,1
7400,"Trugbild",4,"Trugbilder",2,0,1,2,0
7401,"Wrackteil",4,"Wrackteile",2,0,1,2,0
7402,"unbekannt[a] Angreifer",4,"unbekannt[a] Angreifer",2,0,1,0,0
7403,"Pagos-Puk",4,"Pagos-Puks",1,0,1,0,0
7404,"Schnee-Schnecke",8,"Schnee-Schnecken",1,0,1,1,0
7405,"Eureka-Vindthur",4,"Eureka-Vindthurs",1,0,1,0,0
7406,"tödlich[a] Dodo",4,"tödlich[a] Dodos",1,0,1,0,0
7407,"Schnee-Aurelia",3,"Schnee-Aurelias",1,0,1,1,0
7408,"Val-Mull",4,"Val-Mulle",2,0,1,0,0
7409,"Val-Terrormilbe",3,"Val-Terrormilben",1,0,1,1,0
7410,"nördlich[a] Fluturini",3,"nördlich[a] Fluturini",1,0,1,0,0
7411,"Pagos-Wolf",4,"Pagos-Wölfe",2,0,1,0,0
7412,"zäh[a] Yarzon",4,"zäh[a] Yarzons",1,0,1,0,0
7413,"Flöckchen",4,"Flöckchen",1,0,1,2,0
7414,"Val-Ameise",3,"Val-Ameisen",1,0,1,1,0
7415,"Val-Rösling",4,"Val-Röslinge",2,0,1,0,0
7416,"Val-Mantis",3,"Val-Mantis",1,0,1,1,0
7417,"Val-Galago",4,"Val-Galagos",1,0,1,0,0
7418,"Pagos-Tursus",3,"Pagos-Tursus",1,0,1,0,0
7419,"Huwasi",3,"Huwasi",1,0,1,0,0
7420,"Glubscher",4,"Glubscher",2,0,1,0,0
7421,"Pagos-Gnu",4,"Pagos-Gnus",1,0,1,2,0
7422,"Pagos-Glotzauge",4,"Pagos-Glotzaugen",1,0,1,2,0
7423,"Pagos-Bock",4,"Pagos-Böcke",2,0,1,0,0
7424,"Sylvestre",3,"Sylvestre",1,0,1,0,0
7425,"Sturm-Manta",4,"Sturm-Mantas",1,0,1,0,0
7426,"Eis-Speglidae",3,"Eis-Speglidae",1,0,1,0,0
7427,"frostig[a] Gelato",4,"frostig[a] Gelatos",1,0,1,2,0
7428,"Pagos-Bär",6,"Pagos-Bären",1,0,1,0,0
7429,"Tranauge",4,"Tranaugen",2,0,1,2,0
7430,"Zauber-Sankchinni",3,"Zauber-Sankchinnis",1,0,1,0,0
7431,"wandernd[a] Opken",3,"wandernd[a] Opken",1,0,1,0,0
7432,"Schneesturm-Goobbue",3,"Schneesturm-Goobbue",1,0,1,1,0
7433,"nördlich[a] Kolibri",4,"nördlich[a] Kolibris",1,0,1,0,0
7434,"Blutdämon",4,"Blutdämonen",1,0,1,0,0
7435,"Val-Hüter",4,"Val-Hüter",2,0,1,0,0
7436,"Nichts-Wyvern",3,"Nichts-Wyvern",1,0,1,0,0
7437,"Korallen-Uragnit",6,"Korallen-Uragniten",1,0,1,0,0
7438,"Pagos-Hippocerf",1,"Pagos-Hippocerfen",1,0,1,0,0
7439,"Eishaut-Peiste",3,"Eishaut-Peiste",2,0,1,1,0
7440,"Dicotite",3,"Dicotiten",1,0,1,1,0
7441,"entlaufen[a] Tyrannosaurus",3,"entlaufen[a] Tyrannosaurier",2,0,1,0,0
7442,"experimentell[a] Minotaurus",3,"experimentell[a] Minotauren",1,0,1,0,0
7443,"wild[a] Ruszor",4,"wild[a] Ruszors",1,0,1,0,0
7444,"Pagos-Zentaur",6,"Pagos-Zentauren",1,0,1,0,0
7445,"Nichts-Vivel",3,"Nichts-Viveln",1,0,1,1,0
7446,"Wächter-Urolith",6,"Wächter-Urolithen",1,0,1,0,0
7447,"alt[a] Büffel",4,"alt[a] Büffel",2,0,1,0,0
7448,"frostig[a] Avis",3,"frostig[a] Avis",1,0,1,0,0
7449,"Tal-Manticore",3,"Tal-Manticoren",1,0,1,1,0
7450,"Val-Schnippler",4,"Val-Schnippler",2,0,1,0,0
7451,"Weltenschlange",3,"Weltenschlangen",1,0,1,1,0
7452,"Pagos-Domigator",4,"Pagos-Domigatoren",1,0,1,0,0
7453,"Val-Wurm",4,"Val-Würmer",2,0,1,0,0
7454,"Nichts-Syricta",4,"Nichts-Syrictas",1,0,1,0,0
7455,"Rotblitz-Matamata",3,"Rotblitz-Matamata",1,0,1,0,0
7456,"Val-Titanenwurz",2,"Val-Titanenwurze",2,0,1,0,0
7457,"Riesen-Amphitere",3,"Riesen-Amphiteren",1,0,1,1,0
7458,"Val-Ymir",3,"Val-Ymir",1,0,1,0,0
7459,"Pagos-Chimära",3,"Pagos-Chimären",1,0,1,1,0
7460,"nieder[a] Nichts-Drache",8,"nieder[a] Nichts-Drachen",1,0,1,0,0
7461,"Val-Wächter",4,"Val-Wächter",2,0,1,0,0
7462,"Ameretat",3,"Ameretat",1,0,1,0,0
7463,"Val-Greif",6,"Val-Greife",2,0,1,0,0
7464,"Zombie-Brobinyak",4,"Zombie-Brobinyaks",1,0,1,0,0
7465,"Dämon[p] der Inkunabel",4,"Dämonen[p] der Inkunabel",1,0,1,0,0
7466,"Gespenst",4,"Gespenster",2,0,1,2,0
7467,"Haunt",3,"Haunt",1,0,1,0,0
7468,"Val-Leiche",3,"Val-Leichen",1,0,1,1,0
7469,"Schneesturm-Exergon",4,"Schneesturm-Exergone",2,0,1,2,0
7470,"Gewitter-Exergon",4,"Gewitter-Exergone",2,0,1,2,0
7471,"Schneeschmelzen-Exergon",4,"Schneeschmelzen-Exergone",2,0,1,2,0
7472,"Bernstein-Exergon",4,"Bernstein-Exergone",2,0,1,2,0
7473,"frostig[a] Nichts-Drache",8,"frostig[a] Nichts-Drachen",1,0,1,0,0
7474,"Pagos-Anubis",3,"Pagos-Anubis",1,0,1,0,0
7475,"Schwanz[p] des Rathalos",2,"Schwänze[p] des Rathalos",2,0,1,0,0
7476,"Asahi",3,"Asahi",1,0,0,1,1
7477,"Gosetsu",3,"Gosetsu",1,0,0,1,1
7478,"Hiruko",3,"NONE",1,0,0,0,1
7479,"Raiun",3,"NONE",1,0,0,0,1
7480,"Mojabune",3,"NONE",1,0,0,0,1
7481,"Beccho",3,"NONE",1,0,0,0,1
7482,"Chokeshin",3,"NONE",1,0,0,0,1
7483,"Bhima",3,"NONE",1,0,0,0,1
7484,"Wirbelwind",4,"Wirbelwinde",2,0,1,0,0
7485,"Gozu",3,"NONE",1,0,0,0,1
7486,"düster[a] Wesen",4,"düster[a] Wesen",1,0,1,2,0
7487,"Suikazura",3,"NONE",1,0,0,1,1
7488,"Fluch-Stock",4,"Fluch-Stöcke",2,0,1,0,0
7489,"Kenko",3,"NONE",1,0,0,0,1
7490,"Kajigakaka",3,"NONE",1,0,0,0,1
7491,"Eisbrocken",4,"Eisbrocken",1,0,1,0,0
7492,"Eissäule",3,"Eissäulen",1,0,1,1,0
7493,"Onra",3,"NONE",1,0,0,0,1
7494,"Windgefängnis",9,"Windgefängnisse",2,0,1,2,0
7495,"Erz-Angra Mainyu",3,"Erz-Angra Mainyu",1,0,0,0,1
7496,"Sensenmeister",4,"Sensenmeister",2,0,1,0,0
7497,"Anapo",3,"Anapo",1,0,0,0,1
7498,"Anapo-Elementar",4,"Anapo-Elementare",2,0,1,0,0
7499,"Heilsbringer",4,"Heilsbringer",2,0,1,0,0
7500,"アピス",0,"",0,0,1,0,0
7501,"fromm[a] Anhängerin",3,"fromm[a] Anhängerinnen",1,0,1,1,0
7502,"arkan[a] Sphäre",3,"arkan[a] Sphären",1,0,1,1,0
7503,"Iglu-König",4,"Iglu-Könige",2,0,1,0,0
7504,"Iglu",4,"Iglus",1,0,1,0,0
7505,"kopierend[a] Cassie",3,"kopierend[a] Cassie",1,0,1,1,0
7506,"Anila",3,"Anilas",1,0,1,0,0
7507,"faulig[a] Apa",3,"faulig[a] Apas",1,0,1,1,0
7508,"König Athro",3,"NONE",1,0,0,0,1
7509,"Ritterkrabbe",3,"Ritterkrabben",1,0,1,1,0
7510,"Blase",3,"Blasen",1,0,1,1,0
7511,"giftig[a] Gas",2,"giftig[a] Gase",2,0,1,2,0
7512,"Surabhi",3,"NONE",1,0,0,0,1
7513,"Hagelbomber",4,"Hagelbomber",2,0,1,0,0
7514,"höher[a] Minotaurus",3,"höher[a] Minotauren",1,0,1,0,0
7515,"nieder[a] Minotaurus",3,"nieder[a] Minotauren",1,0,1,0,0
7516,"Glavoid",3,"Glavoid",1,0,0,0,1
7517,"Glavoid-Larve",3,"Glavoid-Larven",1,0,1,1,0
7518,"Hakutaku",3,"NONE",1,0,0,0,1
7519,"Flamme",3,"Flammen",1,0,1,1,0
7520,"Aschedrache",8,"Aschedrachen",1,0,1,0,0
7521,"Irrseele",3,"Irrseelen",1,0,1,1,0
7522,"Asag",3,"NONE",1,0,0,0,1
7523,"Hadhayosh",3,"NONE",1,0,0,0,1
7524,"Horus",3,"NONE",1,0,0,0,1
7525,"Flammenkugel",3,"Flammenkugeln",1,0,1,1,0
