key,0,1,2,3,4,5,6,7
5542,"ogrebon d'Abalathia",0,"ogrebons d'Abalathia",0,1,1,0,0
5543,"golem d'argile d'Abalathia",0,"golems d'argile d'Abalathia",0,0,1,0,0
5544,"anala volcanique",0,"analas volcaniques",0,1,1,0,0
5545,"crabe de lave",0,"crabes de lave",0,0,1,0,0
5546,"canis de la 3e cohorte",0,"canes de la 3e cohorte",0,0,1,0,0
5547,"hoplomachus de la 3e cohorte",0,"hoplomachi de la 3e cohorte",0,1,1,0,0
5548,"laquearius de la 3e cohorte",0,"laquearii de la 3e cohorte",0,0,1,0,0
5549,"eques de la 3e cohorte",0,"equites de la 3e cohorte",0,1,1,0,0
5550,"secutor de la 3e cohorte",0,"secutores de la 3e cohorte",0,0,1,0,0
5551,"signifer de la 3e cohorte",0,"signiferi de la 3e cohorte",0,0,1,0,0
5552,"sagittarius de la 3e cohorte",0,"sagittarii de la 3e cohorte",0,0,1,0,0
5553,"armure aérienne magitek",0,"armures aériennes magitek",0,1,1,1,0
5554,"tailladeur magitek",0,"tailladeurs magitek",0,0,1,0,0
5555,"colosse magitek",0,"colosses magitek",0,0,1,0,0
5556,"avant-garde magitek de défense",0,"avant-gardes magitek de défense",0,1,1,1,0
5557,"griffe d'adamantium magitek",0,"griffes d'adamantium magitek",0,0,1,1,0
5558,"faucheuse magitek",0,"faucheuses magitek",0,0,1,1,0
5559,"vaisseau magitek",0,"vaisseaux magitek",0,0,1,0,0
5560,"prédateur magitek",0,"prédateurs magitek",0,0,1,0,0
5561,"armure aérienne magitek de soutien",0,"armures aériennes magitek de soutien",0,1,1,1,0
5562,"arme blindée",0,"armes blindées",0,1,1,1,0
5563,"drone magitek",0,"drones magitek",0,0,1,0,0
5564,"Ilberd le Griffon",0,"Ilberd le Griffon",0,1,1,0,1
5565,"chaîne de fer",0,"chaînes de fer",0,0,1,1,0
5566,"lame du Griffon",0,"lames du Griffon",0,0,1,1,0
5567,"Zurvan",0,"Zurvan",0,0,1,0,1
5568,"Infini",0,"Infini",0,1,1,0,1
5569,"volonté honnie",0,"volontés honnies",0,0,1,1,0
5570,"malice honnie",0,"malices honnies",0,0,1,1,0
5571,"ruse honnie",0,"ruses honnies",0,0,1,1,0
5572,"muscle honni",0,"muscles honnis",0,0,1,0,0
5573,"Yda",0,"Yda",0,1,1,1,1
5574,"Yugiri l'insaisissable",0,"Yugiri l'insaisissable",0,0,1,1,1
5575,"Gosetsu le dévoué",0,"Gosetsu le dévoué",0,0,1,0,1
5576,"Grynewaht",0,"Grynewaht",0,0,1,0,1
5577,"hoplomachus impérial",0,"hoplomachi impériaux",0,1,1,0,0
5578,"laquearius impérial",0,"laquearii impériaux",0,0,1,0,0
5579,"eques impérial",0,"equites impériaux",0,1,1,0,0
5580,"secutor impérial",0,"secutores impériaux",0,0,1,0,0
5581,"signifer impérial",0,"signiferi impériaux",0,0,1,0,0
5582,"sagittarius impérial",0,"sagittarii impériaux",0,0,1,0,0
5583,"colosse impérial",0,"colosses impériaux",0,0,1,0,0
5584,"module de contrainte",0,"modules de contrainte",0,0,1,0,0
5585,"sac de spores",0,"sacs de spores",0,0,1,0,0
5586,"petit sac de spores",0,"petits sacs de spores",0,0,1,0,0
5587,"tourbillon tranchant",0,"tourbillons tranchants",0,0,1,0,0
5588,"scorie",0,"scories",0,0,1,1,0
5589,"gaz volcanique",0,"gaz volcaniques",0,0,1,0,0
5590,"gladiateur du Griffon",0,"gladiateurs du Griffon",0,0,1,0,0
5591,"maraudeur du Griffon",0,"maraudeurs du Griffon",0,0,1,0,0
5592,"maître d'hast du Griffon",0,"maîtres d'hast du Griffon",0,0,1,0,0
5593,"Buër",0,"Buër",0,0,1,0,1
5594,"légat de glace",0,"légats de glace",0,0,1,0,0
5595,"légat de vent",0,"légats de vent",0,0,1,0,0
5596,"légat de foudre",0,"légats de foudre",0,0,1,0,0
5597,"chien de Buër",0,"chiens de Buër",0,0,1,0,0
5598,"brasier de Mhach",0,"brasiers de Mhach",0,0,1,0,0
5599,"glacier de Mhach",0,"glaciers de Mhach",0,0,1,0,0
5600,"tonnerre de Mhach",0,"tonnerres de Mhach",0,0,1,0,0
5601,"obscurité de Mhach",0,"obscurités de Mhach",0,1,1,1,0
5602,"glyphe mhachois",0,"glyphes mhachois",0,0,1,0,0
5603,"cristal de glace amplifié",0,"cristaux de glace amplifiés",0,0,1,0,0
5604,"cristal de foudre amplifié",0,"cristaux de foudre amplifiés",0,0,1,0,0
5605,"cristal de vent amplifié",0,"cristaux de vent amplifiés",0,0,1,0,0
5606,"pierre d'entrave",0,"pierres d'entrave",0,0,1,1,0
5607,"clydopithèque",0,"clydopithèques",0,0,1,0,0
5608,"Ropen",0,"Ropen",0,0,1,0,1
5609,"kikorangi",0,"kikorangis",0,0,1,0,0
5610,"herensugue",0,"herensugues",0,0,1,0,0
5611,"hoita",0,"hoita",0,0,1,0,0
5612,"roi ufiti",0,"rois ufitis",0,0,1,0,0
5613,"uncegila",0,"uncegilas",0,1,1,0,0
5614,"Ève l'excentrique",0,"Ève l'excentrique",0,1,1,1,1
5615,"bariaua",0,"bariauas",0,0,1,1,0
5616,"blondine",0,"blondines",0,0,1,1,0
5617,"Iriz Ima",0,"Iriz Ima",0,1,1,0,1
5618,"cumulonimbus",0,"cumulonimbus",0,0,1,0,0
5619,"jidra",0,"jidras",0,0,1,0,0
5620,"Gerjis",0,"Gerjis",0,0,1,0,1
5621,"aventurier maraudeur",0,"aventuriers maraudeurs",0,1,1,0,0
5622,"aventurier pugiliste",0,"aventuriers pugilistes",0,1,1,0,0
5623,"aventurier maître d'hast",0,"aventuriers maîtres d'hast",0,1,1,0,0
5624,"aventurier leader",0,"aventuriers leaders",0,1,1,0,0
5625,"vérifiniveau",0,"vérifiniveaux",0,0,1,0,0
5626,"flamme blanche",0,"flammes blanches",0,0,1,1,0
5627,"Achéron",0,"Achéron",0,1,1,0,0
5628,"béhémoth roi",0,"béhémoths rois",0,0,1,0,0
5629,"Alte Roite",0,"Alte Roite",0,1,1,0,1
5630,"boule ardente",0,"boules ardentes",0,0,1,1,0
5631,"Catastrophe",0,"Catastrophe",0,0,1,0,1
5632,"tentacule",0,"tentacules",0,0,1,0,0
5633,"Halicarnasse",0,"Halicarnasse",0,0,1,0,1
5634,"faucheur d'âmes",0,"faucheurs d'âmes",0,0,1,0,0
5635,"volume ancien",0,"volumes anciens",0,0,1,0,0
5636,"géant de fer",0,"géants de fer",0,0,1,0,0
5637,"ninja",0,"ninja",0,0,1,0,0
5638,"faucheuse magitek",0,"faucheuses magitek",0,0,1,1,0
5639,"Bardam",0,"Bardam",0,0,1,0,1
5640,"Shinryu",0,"Shinryu",0,0,1,0,1
5641,"aile gauche",0,"ailes gauches",0,1,1,1,0
5642,"aile droite",0,"ailes droites",0,1,1,1,0
5643,"Kyokuho",0,"Kyokuho",0,0,1,0,1
5644,"Renard doré",0,"Renards dorés",0,0,1,0,0
5645,"grand esprit vengeur de Kugane",0,"grands esprits vengeurs de Kugane",0,0,1,0,0
5646,"Udoku",0,"Udoku",0,1,1,0,1
5647,"géomancien amiable",0,"géomanciens amiables",0,0,1,0,0
5648,"Shatotto",0,"Shatotto",0,0,1,1,1
5649,"golem gemmé bestial",0,"golems gemmés bestiaux",0,0,1,0,0
5650,"avant-garde magitek lourde prototype I",0,"avant-gardes magitek lourdes prototype I",0,1,1,1,0
5651,"hastatus de la 12e légion",0,"hastati de la 12e légion",0,0,1,0,0
5652,"princeps de la 12e légion",0,"principes de la 12e légion",0,0,1,0,0
5653,"hoplomachus de la 12e légion",0,"hoplomachi de la 12e légion",0,1,1,0,0
5654,"signifer de la 12e légion",0,"signiferi de la 12e légion",0,0,1,0,0
5655,"lacératrice de la 12e légion",0,"lacératrices de la 12e légion",0,0,1,1,0
5656,"pugiliste des Immortels",0,"pugilistes des Immortels",0,0,1,0,0
5657,"élémentaliste des Deux Vipères",0,"élé<SoftHyphen/>men<SoftHyphen/>ta<SoftHyphen/>lis<SoftHyphen/>tes des Deux Vipères",0,1,1,0,0
5658,"M'naago",0,"M'naago",0,0,1,1,1
5659,"Conrad",0,"Conrad",0,0,1,0,1
5660,"résistant mhigois",0,"résistants mhigois",0,0,1,0,0
5661,"résistant mhigois",0,"résistants mhigois",0,0,1,0,0
5662,"résistant mhigois",0,"résistants mhigois",0,0,1,0,0
5663,"Gatty",0,"Gatty",0,0,1,1,1
5664,"Camazotz",0,"Camazotz",0,0,1,0,1
5665,"E-Sumi-Yan",0,"E-Sumi-Yan",0,0,1,0,1
5666,"Hewerald la Grosse Hache",0,"Hewerald la Grosse Hache",0,0,1,0,1
5667,"Io",0,"Io",0,1,1,0,1
5668,"Faunehm",0,"Faunehm",0,0,1,1,1
5669,"Orn Khai",0,"Orn Khai",0,1,1,0,1
5670,"tourelle magitek TM-I",0,"tourelle magitek TM-I",0,0,1,1,0
5671,"liéchi",0,"liéchis",0,0,1,0,0
5672,"gagana mineur",0,"gaganas mineurs",0,0,1,0,0
5673,"dhara de poussière",0,"dharas de poussière",0,0,1,0,0
5674,"fopar",0,"fopars",0,0,1,0,0
5675,"sapria",0,"saprias",0,0,1,1,0
5676,"frelon gazelle",0,"frelons gazelles",0,0,1,0,0
5677,"fileuse",0,"fileuses",0,0,1,1,0
5678,"pugil de la Velodyna",0,"pugils de la Velodyna",0,0,1,0,0
5679,"bhut glacial",0,"bhuts glaciaux",0,0,1,0,0
5680,"sarcosuchus de la Velodyna",0,"sarcosuchus de la Velodyna",0,0,1,0,0
5681,"fourmilion fureteur",0,"fourmilions fureteurs",0,0,1,0,0
5682,"fourmilion creuseur",0,"fourmilions creuseurs",0,0,1,0,0
5683,"grizzli de montagne",0,"grizzlis de montagne",0,0,1,0,0
5684,"cordulie",0,"cordulies",0,0,1,1,0
5685,"diakka",0,"diakkas",0,0,1,1,0
5686,"saillot",0,"saillots",0,0,1,0,0
5687,"moussemousse",0,"moussemousses",0,0,1,1,0
5688,"marid sacré",0,"marids sacrés",0,0,1,0,0
5689,"Qalyana kshatriya",0,"Qalyanas kshatriyas",0,0,1,1,0
5690,"Qalyana shudra",0,"Qalyanas shudras",0,0,1,1,0
5691,"Qalyana brahmin",0,"Qalyanas brahmins",0,0,1,1,0
5692,"gagana",0,"gaganas",0,0,1,0,0
5693,"teleoceras",0,"teleoceras",0,0,1,0,0
5694,"fourmilion traqueur",0,"fourmilions traqueurs",0,0,1,0,0
5695,"fourmilion des fossés",0,"fourmilions des fossés",0,0,1,0,0
5696,"dhara des hauteurs",0,"dharas des hauteurs",0,0,1,0,0
5697,"gazelle",0,"gazelles",0,0,1,1,0
5698,"anila de poussière",0,"anilas de poussière",0,1,1,0,0
5699,"Qiqirn croque-viande",0,"Qiqirns croque-viande",0,0,1,0,0
5700,"chapuli",0,"chapulis",0,0,1,0,0
5701,"lunigère sanguine",0,"lunigères sanguines",0,0,1,1,0
5702,"fluturini",0,"fluturinis",0,0,1,0,0
5703,"bucorve gyrabanien",0,"bucorves gyrabaniens",0,0,1,0,0
5704,"roudsoud",0,"roudsouds",0,0,1,0,0
5705,"griffe de grès",0,"griffes de grès",0,0,1,1,0
5706,"Qiqirn tranche-viande",0,"Qiqirns tranche-viande",0,0,1,0,0
5707,"urolithe de marbre",0,"urolithes de marbre",0,1,1,0,0
5708,"scaraléoptère gyrabanien",0,"scaraléoptères gyrabaniens",0,0,1,0,0
5709,"moudsoud",0,"moudsoud",0,0,1,0,0
5710,"chapuli ailes-hautes",0,"chapulis ailes-hautes",0,0,1,0,0
5711,"vrai griffon",0,"vrais griffons",0,0,1,0,0
5712,"jhammel",0,"jhammels",0,0,1,0,0
5713,"eruca des hauteurs",0,"erucae des hauteurs",0,1,1,1,0
5714,"kongamato",0,"kongamato",0,0,1,0,0
5715,"pantera",0,"panteras",0,0,1,1,0
5716,"kaluk",0,"kaluks",0,0,1,0,0
5717,"phoebad",0,"phoebads",0,0,1,0,0
5718,"dhara de sel",0,"dharas de sel",0,0,1,0,0
5719,"thalassina",0,"thalassinas",0,0,1,1,0
5720,"chélone",0,"chélones",0,0,1,1,0
5721,"soblyn",0,"soblyns",0,0,1,0,0
5722,"dhruva de sel",0,"dhruvas de sel",0,0,1,0,0
5723,"abaddon",0,"abaddons",0,1,1,0,0
5724,"sangsue des Lacs",0,"sangsues des Lacs",0,0,1,1,0
5725,"minotaure d'Abalathia",0,"minotaures d'Abalathia",0,0,1,0,0
5726,"vepar",0,"vepars",0,0,1,0,0
5727,"edila rampante",0,"edilas rampantes",0,1,1,1,0
5728,"spector",0,"spectors",0,0,1,0,0
5729,"bête d'argile des montagnes",0,"bêtes d'argile des montagnes",0,0,1,1,0
5730,"nanka des Lacs",0,"nankas des Lacs",0,0,1,0,0
5731,"anila de sel",0,"anilas de sel",0,1,1,0,0
5732,"bhut gardien",0,"bhuts gardiens",0,0,1,0,0
5733,"tatsunoko",0,"tatsunoko",0,0,1,0,0
5734,"gyuki",0,"gyuki",0,0,1,0,0
5735,"unkiu",0,"unkiu",0,1,1,0,0
5736,"coquorail",0,"coquoraux",0,0,1,0,0
5737,"poisson-bombo",0,"poissons-bombos",0,0,1,0,0
5738,"serpent de mer",0,"serpents de mer",0,0,1,0,0
5739,"shiranui",0,"shiranui",0,0,1,0,0
5740,"requin volant",0,"requins volants",0,0,1,0,0
5741,"anala infernal",0,"analas infernaux",0,1,1,0,0
5742,"gasame",0,"gasame",0,0,1,0,0
5743,"bukan rouge",0,"bukan rouges",0,0,1,0,0
5744,"hyoe rouge",0,"hyoe rouges",0,0,1,0,0
5745,"honkan rouge",0,"honkan rouges",0,0,1,0,0
5746,"raie rayée",0,"raies rayées",0,0,1,1,0
5747,"apa",0,"apas",0,1,1,1,0
5748,"bucorve de rubis",0,"bucorves de rubis",0,0,1,0,0
5749,"gedan des îles",0,"gedans des îles",0,0,1,0,0
5750,"yumemi",0,"yumemi",0,0,1,0,0
5751,"yumemi nu",0,"yumemi nus",0,0,1,0,0
5752,"Lupin bretteur",0,"Lupins bretteurs",0,0,1,0,0
5753,"Lupin lancier",0,"Lupins lanciers",0,0,1,0,0
5754,"Lupin archer",0,"Lupins archers",0,0,1,0,0
5755,"tenaga",0,"tenaga",0,0,1,0,0
5756,"koja",0,"koja",0,0,1,0,0
5757,"rhinoscarabée",0,"rhinoscarabées",0,0,1,0,0
5758,"furet domien",0,"furets domiens",0,0,1,0,0
5759,"bucorve de rivière",0,"bucorves de rivière",0,0,1,0,0
5760,"tigre yanxien",0,"tigres yanxiens",0,0,1,0,0
5761,"bibao",0,"bibao",0,0,1,0,0
5762,"serpent d'eau",0,"serpents d'eau",0,0,1,0,0
5763,"minobi",0,"minobi",0,0,1,0,0
5764,"vanara",0,"vanaras",0,0,1,0,0
5765,"taoquan",0,"taoquan",0,0,1,0,0
5766,"apa du Gensui",0,"apas du Gensui",0,1,1,1,0
5767,"dhara du Gensui",0,"dharas du Gensui",0,0,1,0,0
5768,"kiyofusa magatsu",0,"kiyofusa magatsu",0,0,1,0,0
5769,"namazu ebisu",0,"namazu ebisu",0,0,1,0,0
5770,"koja magatsu",0,"koja magatsu",0,0,1,0,0
5771,"bucorve ailes-blanches",0,"bucorves ailes-blanches",0,0,1,0,0
5772,"tigre de la vallée",0,"tigres de la vallée",0,0,1,0,0
5773,"hainag",0,"hainags",0,0,1,0,0
5774,"gedan de la steppe",0,"gedans de la steppe",0,0,1,0,0
5775,"matamata",0,"matamata",0,0,1,0,0
5776,"dhole de la steppe",0,"dholes de la steppe",0,0,1,0,0
5777,"halgai",0,"halgai",0,0,1,0,0
5778,"khun chuluu",0,"khun chuluu",0,0,1,0,0
5779,"muu shuwuu",0,"muu shuwuu",0,0,1,0,0
5780,"purbol",0,"purbols",0,0,1,0,0
5781,"mammouth",0,"mammouths",0,0,1,0,0
5782,"Matanga",0,"Matangas",0,0,1,0,0
5783,"manzasiri",0,"manzasiri",0,0,1,0,0
5784,"anala de la steppe",0,"analas de la steppe",0,1,1,0,0
5785,"baras",0,"baras",0,0,1,0,0
5786,"gulo gulo",0,"gulo gulo",0,0,1,0,0
5787,"vombrellule",0,"vombrellules",0,0,1,1,0
5788,"chaotyugh",0,"chaotyughs",0,0,1,0,0
5789,"queue",0,"queues",0,0,1,1,0
5790,"sentinelle des Deux Vipères",0,"sentinelles des Deux Vipères",0,0,1,1,0
5791,"chasseuse des M",0,"chasseuses des M",0,0,1,1,0
5792,"archère vira",0,"archères viras",0,1,1,1,0
5793,"résistant mhigois",0,"résistants mhigois",0,0,1,0,0
5794,"guetteur de la Confédération",0,"guetteurs de la Confédération",0,0,1,0,0
5795,"guetteur des Intrépides",0,"guetteurs des Intrépides",0,0,1,0,0
5796,"guetteur namazu",0,"guetteurs namazu",0,0,1,0,0
5797,"guerrier qestir",0,"guerriers qestir",0,0,1,0,0
5798,"guerrier dotharl",0,"guerriers dotharl",0,0,1,0,0
5799,"grizzly géant",0,"grizzly géants",0,0,1,0,0
5800,"isonade",0,"isonade",0,1,1,0,0
5801,"maman bucorve",0,"mamans bucorves",0,0,1,1,0
5802,"ichtyophage",0,"ichtyophages",0,1,1,0,0
5803,"tenaga vigoureux",0,"tenaga vigoureux",0,0,1,0,0
5804,"manzasiri féroce",0,"manzasiri féroces",0,0,1,0,0
5805,"anala enragé",0,"analas enragés",0,1,1,0,0
5806,"Matanga agressif",0,"Matangas agressifs",0,0,1,0,0
5807,"limace de Gyr Abania",0,"limaces de Gyr Abania",0,0,1,1,0
5808,"dhara de poussière doré",0,"dharas de poussière dorés",0,0,1,0,0
5809,"fourmilion traquenardeur",0,"fourmilions traquenardeurs",0,0,1,0,0
5810,"shuck famélique",0,"shucks faméliques",0,0,1,0,0
5811,"ahriman famélique",0,"ahrimans faméliques",0,1,1,0,0
5812,"flagelleur d'âmes famélique",0,"flagelleurs d'âmes faméliques",0,0,1,0,0
5813,"pugiliste de la brigade des Cadavres",0,"pugilistes de la brigade des Cadavres",0,0,1,0,0
5814,"assassin sinistre",0,"assassins sinistres",0,1,1,0,0
5815,"faucheuse impériale",0,"faucheuses impériales",0,0,1,1,0
5816,"gobavant-garde de la Main indigo",0,"gobavant-gardes de la Main indigo",0,0,1,0,0
5817,"voltigeur de la Main indigo",0,"voltigeurs de la Main indigo",0,0,1,0,0
5818,"urolithe massif",0,"urolithes massifs",0,1,1,0,0
5819,"esclave du supplice",0,"esclaves du supplice",0,0,1,0,0
5820,"Ifrit-Egi",0,"Ifrit-Egi",0,1,1,0,1
5821,"Titan-Egi",0,"Titan-Egi",0,0,1,0,1
5822,"idole de mana brisée",0,"idoles de mana brisées",0,1,1,1,0
5823,"pierre tombale obscure",0,"pierres tombales obscures",0,0,1,1,0
5824,"golem sylvestre",0,"golems sylvestres",0,0,1,0,0
5825,"grand eibis",0,"grands eibis",0,0,1,0,0
5826,"tenaga enchaîné",0,"tenaga enchaînés",0,0,1,0,0
5827,"gladiateur pillard",0,"gladiateurs pillards",0,0,1,0,0
5828,"pugiliste pillard",0,"pugilistes pillards",0,0,1,0,0
5829,"Qiqirn porte-viande",0,"Qiqirns porte-viande",0,0,1,0,0
5830,"Qiqirn mâche-viande",0,"Qiqirns mâche-viande",0,0,1,0,0
5831,"shiranui vagabond",0,"shiranui vagabonds",0,0,1,0,0
5832,"katanamochi rouge",0,"katanamochi rouges",0,0,1,0,0
5833,"majinaishi rouge",0,"majinaishi rouges",0,0,1,0,0
5834,"zohyo rouge",0,"zohyo rouges",0,0,1,0,0
5835,"petite chenille",0,"petites chenilles",0,0,1,1,0
5836,"chenille vorace",0,"chenilles voraces",0,0,1,1,0
5837,"imposteur impérial",0,"imposteurs impériaux",0,1,1,0,0
5838,"furet dodu",0,"furets dodus",0,0,1,0,0
5839,"gedan nécrophage",0,"gedans nécrophages",0,0,1,0,0
5840,"grizzli grisonnant",0,"grizzlis grisonnants",0,0,1,0,0
5841,"guerrier buduga",0,"guerriers buduga",0,0,1,0,0
5842,"chasseur buduga",0,"chasseurs buduga",0,0,1,0,0
5843,"soigneur buduga",0,"soigneurs buduga",0,0,1,0,0
5844,"canis impérial",0,"canes impériaux",0,0,1,0,0
5845,"armure aérienne impériale",0,"armures aériennes impériales",0,1,1,1,0
5846,"lacératrice impérial",0,"lacératrices impériaux",0,0,1,1,0
5847,"arrière-garde impériale",0,"arrière-gardes impériales",0,1,1,1,0
5848,"hexadrone impérial",0,"hexadrones impériaux",0,1,1,0,0
5849,"apa violette",0,"apas violettes",0,1,1,1,0
5850,"loup d'arène",0,"loups d'arène",0,0,1,0,0
5851,"torama apprivoisé",0,"toramas apprivoisés",0,0,1,0,0
5852,"statue agressive",0,"statues agressives",0,0,1,1,0
5853,"Serpent de la Mer de Rubis",0,"Serpent de la Mer de Rubis",0,0,1,0,1
5854,"superviseur du Saint-Office",0,"superviseurs du Saint-Office",0,0,1,0,0
5855,"garde du Saint-Office",0,"gardes du Saint-Office",0,0,1,0,0
5856,"gagana au long cou",0,"gaganas au long cou",0,0,1,0,0
5857,"lame de cuivre",0,"lames de cuivre",0,0,1,0,0
5858,"Ixal bec-fort",0,"Ixali bec-fort",0,1,1,0,0
5859,"Ixal aile-forte",0,"Ixali aile-forte",0,1,1,0,0
5860,"houret désespéré",0,"hourets désespérés",0,1,1,0,0
5861,"guerrier isolationniste",0,"guerriers isolationnistes",0,0,1,0,0
5862,"maître d'hast masqué",0,"maîtres d'hast masqués",0,0,1,0,0
5863,"archer masqué",0,"archers masqués",0,1,1,0,0
5864,"rustaud mamool ja",0,"rustauds mamool ja",0,0,1,0,0
5865,"pillard mamool ja",0,"pillards mamool ja",0,0,1,0,0
5866,"lacératrice expérimentale",0,"lacératrices expérimentales",0,0,1,1,0
5867,"morbol patriarche",0,"morbols patriarches",0,0,1,0,0
5868,"fileuse gorgée",0,"fileuses gorgées",0,0,1,1,0
5869,"onibi présumé",0,"onibi présumés",0,1,1,0,0
5870,"belette enragée",0,"belettes enragées",0,0,1,1,0
5871,"phacochère",0,"phacochères",0,0,1,0,0
5872,"truand hyurgoth",0,"truands hyurgoths",0,0,1,0,0
5873,"pantera grise",0,"panteras grises",0,0,1,1,0
5874,"moussemousse moussue",0,"moussemousses moussues",0,0,1,1,0
5875,"wamouracampa nuisible",0,"wamouracampas nuisibles",0,0,1,0,0
5876,"tenaga déchaîné",0,"tenaga déchaînés",0,0,1,0,0
5877,"manzasiri errant",0,"manzasiri errants",0,0,1,0,0
5878,"vombrellule jasante",0,"vombrellules jasantes",0,0,1,1,0
5879,"",0,"",0,0,0,0,0
5880,"chasseur gesi",0,"chasseurs gesi",0,0,1,0,0
5881,"",0,"",0,0,0,0,0
5882,"chasseur de trésors des Rouges",0,"chasseurs de trésors des Rouges",0,0,1,0,0
5883,"brigand lupin",0,"brigands lupins",0,0,1,0,0
5884,"taoquan affamé",0,"taoquan affamés",0,0,1,0,0
5885,"koja déchaîné",0,"koja déchaînés",0,0,1,0,0
5886,"gedan affamé",0,"gedans affamés",0,0,1,0,0
5887,"anala prophétisé",0,"anala prophétisés",0,1,1,0,0
5888,"rat vandale",0,"rats vandales",0,0,1,0,0
5889,"requin volant agressif",0,"requins volants agressifs",0,0,1,0,0
5890,"tatsunoko agressif",0,"tatsunoko agressifs",0,0,1,0,0
5891,"morpho violet",0,"morphos violets",0,0,1,0,0
5892,"gardien bestial",0,"gardiens bestiaux",0,0,1,0,0
5893,"agresseur roegadyn",0,"agresseurs roegadyns",0,1,1,0,0
5894,"agresseur hyurois",0,"agresseurs hyurois",0,1,1,0,0
5895,"Qiqirn croque-œuf",0,"Qiqirns croque-œuf",0,0,1,0,0
5896,"bhut somnambule",0,"bhuts somnambules",0,0,1,0,0
5897,"shiranui alléché",0,"shiranui alléchés",0,0,1,0,0
5898,"yumemi alléché",0,"yumemi alléchés",0,1,1,0,0
5899,"unkiu alléché",0,"unkiu alléchés",0,1,1,0,0
5900,"poisson-bombo alléché",0,"poissons-bombos alléchés",0,0,1,0,0
5901,"rhinoscarabée excité",0,"rhinoscarabées excités",0,0,1,0,0
5902,"penghou",0,"penghou",0,0,1,0,0
5903,"bucorve peluché",0,"bucorves peluchés",0,0,1,0,0
5904,"essaim de moucherons",0,"essaims de moucherons",0,1,1,0,0
5905,"bibao tournoyant",0,"bibao tournoyants",0,0,1,0,0
5906,"anala de Nhaama",0,"analas de Nhaama",0,1,1,0,0
5907,"gazelle alpha",0,"gazelles alpha",0,0,1,1,0
5908,"mammouth charnu",0,"mammouths charnus",0,0,1,0,0
5909,"vieux matamata",0,"vieux matamata",0,0,1,0,0
5910,"teleoceras affamé",0,"teleoceras affamés",0,0,1,0,0
5911,"minotaure affamé",0,"minotaures affamés",0,0,1,0,0
5912,"Namazu déterminé",0,"Namazu déterminés",0,0,1,0,0
5913,"déserteur",0,"déserteurs",0,0,1,0,0
5914,"tatsunoko irrité",0,"tatsunoko irrités",0,0,1,0,0
5915,"homme suspect",0,"hommes suspects",0,1,1,0,0
5916,"pirate empoisonné",0,"pirates empoisonnés",0,0,1,0,0
5917,"gedan grégaire",0,"gedans grégaires",0,0,1,0,0
5918,"tonosama yumemi",0,"tonosama yumemi",0,0,1,0,0
5919,"chaotyugh à tiges grimpantes",0,"chaotyughs à tiges grimpantes",0,0,1,0,0
5920,"kshatriya embusquée",0,"kshatriyas embusquées",0,0,1,1,0
5921,"shudra embusquée",0,"shudras embusquées",0,0,1,1,0
5922,"brahmin embusquée",0,"brahmins embusquées",0,0,1,1,0
5923,"fileuse cracheuse",0,"fileuses cracheuses",0,0,1,1,0
5924,"pantera vulgaire",0,"panteras vulgaires",0,0,1,1,0
5925,"drone magitek détraqué",0,"drones magitek détraqués",0,0,1,0,0
5926,"chapuli marbré",0,"chapulis marbrés",0,0,1,0,0
5927,"griffon ignoble",0,"griffons ignobles",0,0,1,0,0
5928,"Mauci",0,"Mauci",0,0,1,0,1
5929,"matamata matriarche",0,"matamata matriarches",0,0,1,1,0
5930,"faucheux",0,"faucheux",0,0,1,0,0
5931,"scaraléoptère fécondeur",0,"scaraléoptères fécondeurs",0,0,1,0,0
5932,"kongamato fécondeur",0,"kongamato fécondeurs",0,0,1,0,0
5933,"Qiqirn courtois",0,"Qiqirns courtois",0,0,1,0,0
5934,"Qiqirn broie-viande",0,"Qiqirns broie-viande",0,0,1,0,0
5935,"moudsoud journalier",0,"moudsoud journaliers",0,0,1,0,0
5936,"coquorail géant",0,"coquoraux géants",0,0,1,0,0
5937,"gasame de source chaude",0,"gasame de source chaude",0,0,1,0,0
5938,"Intrépide rompu au combat",0,"Intrépides rompus au combat",0,1,1,0,0
5939,"kiyofusa cuirassé",0,"kiyofusa cuirassés",0,0,1,0,0
5940,"scarabée débroussailleur",0,"scarabées débroussailleurs",0,0,1,0,0
5941,"muu shuwuu prophétisé",0,"muu shuwuu prophétisés",0,0,1,0,0
5942,"bhut écorché",0,"bhuts écorchés",0,0,1,0,0
5943,"griffe de grès fécondatrice",0,"griffes de grès fécondatrices",0,0,1,1,0
5944,"dhruva indépendant",0,"dhruvas indépendants",0,0,1,0,0
5945,"jeune zu",0,"jeunes zus",0,0,1,0,0
5946,"soldat impérial",0,"soldats impériaux",0,0,1,0,0
5947,"laquearius de la 12e légion",0,"laquearii de la 12e légion",0,0,1,0,0
5948,"secutor de la 12e légion",0,"secutores de la 12e légion",0,0,1,0,0
5949,"signifer de la 12e légion",0,"signiferi de la 12e légion",0,0,1,0,0
5950,"épéiste des Crânes",0,"épéistes des Crânes",0,1,1,0,0
5951,"lancier des Crânes",0,"lanciers des Crânes",0,0,1,0,0
5952,"mage des Crânes",0,"mages des Crânes",0,0,1,0,0
5953,"Fordola rem Lupus",0,"Fordola rem Lupus",0,0,1,1,1
